addr:street,addr:housenumber,addr:postcode,addr:city,building,lon,lat
Benzenrade,1,6419PE,Heerlen,,5.9772819,50.865648300000004
De Euren,1,6418PK,Heerlen,,5.9836787000000005,50.867975400000006
Dr. Clemens Meulemanstraat,1,6418PC,Heerlen,,5.9964314000000005,50.868618100000006
Euregioweg,1,6422PG,Heerlen,,6.001369400000001,50.858636000000004
Hoefblad,1,6418PX,Heerlen,,5.993413100000001,50.866476500000005
Imstenrade,1,6419PL,Heerlen,,5.9828922,50.852431200000005
Madelief,1,6418PS,Heerlen,,5.992649200000001,50.864222600000005
Ruth Firststraat,1,6418PM,Heerlen,,5.9938563,50.870808200000006
Benzenrade,10,6419PE,Heerlen,,5.978256200000001,50.8643244
Bremersweg,10,6419PD,Heerlen,,5.9841118,50.8637012
Hondsdraf,10,6418PT,Heerlen,,5.9940014,50.864656100000005
Madelief,10,6418PS,Heerlen,,5.9940438,50.8637692
Parc Imstenrade,10,6418PP,Heerlen,,5.992211,50.866089300000006
Ridderweg,10,6418PJ,Heerlen,,6.0004423000000005,50.866103100000004
Ruth Firststraat,10,6418PM,Heerlen,,5.9943230000000005,50.8696866
Steve Bikostraat,10,6418PL,Heerlen,,5.9930411,50.870196400000005
Dr. Clemens Meulemanstraat,100,6418PE,Heerlen,,5.993927800000001,50.867268
Parc Imstenrade,100,6418PP,Heerlen,,5.991439000000001,50.86525090000001
Parc Imstenrade,101,6418PP,Heerlen,,5.9914388,50.86525090000001
Zandweg,101,6418PA,Heerlen,,5.9919479,50.871493400000006
Dr. Clemens Meulemanstraat,102,6418PE,Heerlen,,5.9938601,50.867231100000005
Parc Imstenrade,102,6418PP,Heerlen,,5.9914386,50.865250800000005
Parc Imstenrade,103,6418PP,Heerlen,,5.991438400000001,50.865250700000004
Zandweg,103,6418PA,Heerlen,,5.9920064,50.871361500000006
Dr. Clemens Meulemanstraat,104,6418PE,Heerlen,,5.9936316000000005,50.8671237
Parc Imstenrade,104,6418PP,Heerlen,,5.9914382,50.865250700000004
Parc Imstenrade,105,6418PP,Heerlen,,5.9914380000000005,50.8652506
Zandweg,105,6418PA,Heerlen,,5.9919637,50.8711253
Dr. Clemens Meulemanstraat,106,6418PE,Heerlen,,5.9933421000000004,50.867179500000006
Heerlerbaan,106,6418CJ,Heerlen,,5.9971511,50.8685977
Parc Imstenrade,106,6418PP,Heerlen,,5.991437800000001,50.8652505
Parc Imstenrade,107,6418PP,Heerlen,,5.9914376,50.8652505
Dr. Clemens Meulemanstraat,108,6418PE,Heerlen,,5.9931706,50.867273700000005
Heerlerbaan,108,6418CJ,Heerlen,,5.997798100000001,50.8687392
Parc Imstenrade,108,6418PP,Heerlen,,5.991437400000001,50.8652504
Heerlerbaan,108A,6418CJ,Heerlen,,5.9977669,50.8687203
Parc Imstenrade,109,6418PP,Heerlen,,5.9914373,50.86525030000001
Zandweg,109,6418PA,Heerlen,,5.991983500000001,50.8707797
Benzenrade,10C,6419PE,Heerlen,,5.9785672000000005,50.864022600000006
Bremersweg,11,6419PD,Heerlen,,5.9828482,50.862351200000006
Dr. Clemens Meulemanstraat,11,6418PC,Heerlen,,5.9962333,50.868149300000006
Koningskaars,11,6418PR,Heerlen,,5.9938744,50.863283200000005
Parc Imstenrade,11,6418PP,Heerlen,,5.992210900000001,50.8660895
Ridderweg,11,6418PH,Heerlen,,6.0006062,50.8659023
Ruth Firststraat,11,6418PM,Heerlen,,5.9946983000000005,50.869955600000004
Steve Bikostraat,11,6418PL,Heerlen,,5.9936542,50.870453600000005
Heerlerbaan,110,6418CJ,Heerlen,,5.997860800000001,50.8686881
Parc Imstenrade,110,6418PP,Heerlen,,5.991437100000001,50.86525030000001
Parc Imstenrade,111,6418PP,Heerlen,,5.9914369,50.865250200000006
Zandweg,111,6418PA,Heerlen,,5.991988500000001,50.8707058
Heerlerbaan,112,6418CJ,Heerlen,,5.9979255,50.8686361
Parc Imstenrade,112,6418PP,Heerlen,,5.9914367,50.865250100000004
Parc Imstenrade,113,6418PP,Heerlen,,5.991436500000001,50.86525
Heerlerbaan,114,6418CJ,Heerlen,,5.9981185,50.868632700000006
Parc Imstenrade,114,6418PP,Heerlen,,5.9914363,50.86525
Parc Imstenrade,115,6418PP,Heerlen,,5.9914361000000005,50.8652499
Zandweg,115,6418PA,Heerlen,,5.9919978,50.8705397
Heerlerbaan,116,6418CJ,Heerlen,,5.9982173,50.868588700000004
Parc Imstenrade,116,6418PP,Heerlen,,5.991435900000001,50.8652498
Parc Imstenrade,117,6418PP,Heerlen,,5.9914358000000005,50.8652498
Zandweg,117,6418PA,Heerlen,,5.9919957,50.870475400000004
Heerlerbaan,118,6418CJ,Heerlen,,5.998255800000001,50.868555
Parc Imstenrade,118,6418PP,Heerlen,,5.9914356,50.8652497
Parc Imstenrade,119,6418PP,Heerlen,,5.9914354,50.865249600000006
Zandweg,119,6418PA,Heerlen,,5.9919549000000005,50.8703869
Dr. Clemens Meulemanstraat,11A,6418PC,Heerlen,,5.9961696,50.868116
Dr. Clemens Meulemanstraat,11B,6418PC,Heerlen,,5.9960436,50.8680467
Dr. Clemens Meulemanstraat,11C,6418PC,Heerlen,,5.9959815,50.8680103
Benzenrade,12,6419PG,Heerlen,,5.9807844,50.8615756
Bremersweg,12,6419PD,Heerlen,,5.983827600000001,50.863526400000005
Parc Imstenrade,12,6418PP,Heerlen,,5.9922108000000005,50.8660897
Ridderweg,12,6418PJ,Heerlen,,6.000349,50.866078300000005
Steve Bikostraat,12,6418PL,Heerlen,,5.9931083,50.8699692
Heerlerbaan,120,6418CJ,Heerlen,,5.9983,50.868510900000004
Parc Imstenrade,120,6418PP,Heerlen,,5.991435200000001,50.865249600000006
Parc Imstenrade,121,6418PP,Heerlen,,5.991435,50.865249500000004
Zandweg,121,6418PA,Heerlen,,5.992044300000001,50.8702637
Heerlerbaan,122,6418CJ,Heerlen,,5.9983214,50.868455700000005
Parc Imstenrade,122,6418PP,Heerlen,,5.9914348,50.8652494
Zandweg,122,6418PB,Heerlen,,5.9916371,50.8699189
Parc Imstenrade,123,6418PP,Heerlen,,5.991434600000001,50.8652494
Zandweg,123,6418PA,Heerlen,,5.9922335,50.8700977
Heerlerbaan,124,6418CJ,Heerlen,,5.9983889,50.8684268
Parc Imstenrade,124,6418PP,Heerlen,,5.9914344,50.8652493
Parc Imstenrade,125,6418PP,Heerlen,,5.9914342000000005,50.8652492
Zandweg,125,6418PA,Heerlen,,5.9923902,50.8699017
Heerlerbaan,126,6418CJ,Heerlen,,5.9984251,50.868375900000004
Parc Imstenrade,126,6418PP,Heerlen,,5.9914341,50.8652492
Zandweg,126,6418PB,Heerlen,,5.9920378,50.8696568
Parc Imstenrade,127,6418PP,Heerlen,,5.9914339000000005,50.8652491
Zandweg,127,6418PA,Heerlen,,5.9925519000000005,50.869708700000004
Heerlerbaan,128,6418CJ,Heerlen,,5.9984716,50.8683319
Parc Imstenrade,128,6418PP,Heerlen,,5.9914337,50.865249000000006
Zandweg,128,6418PB,Heerlen,,5.9921818,50.8694866
Parc Imstenrade,129,6418PP,Heerlen,,5.9914335,50.865249000000006
Zandweg,129,6418PA,Heerlen,,5.9927470000000005,50.869565200000004
Benzenrade,12A,6419PG,Heerlen,,5.980822600000001,50.8615714
Benzenrade,13,6419PG,Heerlen,,5.9808937,50.861636000000004
Dr. Clemens Meulemanstraat,13,6418PC,Heerlen,,5.9959841,50.8677719
Hoefblad,13,6418PX,Heerlen,,5.9948446,50.86637270000001
Koningskaars,13,6418PR,Heerlen,,5.9939818,50.8632306
Parc Imstenrade,13,6418PP,Heerlen,,5.9922108000000005,50.866089900000006
Ridderweg,13,6418PH,Heerlen,,6.000520600000001,50.865884900000005
Ruth Firststraat,13,6418PM,Heerlen,,5.994852600000001,50.869847400000005
Steve Bikostraat,13,6418PL,Heerlen,,5.993547,50.870295600000006
Heerlerbaan,130,6418CJ,Heerlen,,5.9985415,50.8682856
Parc Imstenrade,130,6418PP,Heerlen,,5.991433300000001,50.865248900000005
Zandweg,130,6418PB,Heerlen,,5.9923396,50.869304500000005
Parc Imstenrade,131,6418PP,Heerlen,,5.9909509000000005,50.864344800000005
Zandweg,131,6418PA,Heerlen,,5.992813600000001,50.8693651
Zandweg,131A,6418PA,Heerlen,,5.992831300000001,50.8692099
Heerlerbaan,132,6418CJ,Heerlen,,5.998620600000001,50.868211
Parc Imstenrade,132,6418PP,Heerlen,,5.9909508,50.864344700000004
Zandweg,132,6418PB,Heerlen,,5.9923753,50.869217500000005
Parc Imstenrade,133,6418PP,Heerlen,,5.990950600000001,50.8643445
Zandweg,133,6418PA,Heerlen,,5.9928226,50.8689526
Heerlerbaan,134,6418CJ,Heerlen,,5.998684900000001,50.8681617
Parc Imstenrade,134,6418PP,Heerlen,,5.9909505,50.8643444
Zandweg,134,6418PB,Heerlen,,5.9923845,50.869126900000005
Heerlerbaan,134-BG01,,Heerlen,,5.9983035000000005,50.867954600000004
Parc Imstenrade,135,6418PP,Heerlen,,5.9909504,50.864344200000005
Zandweg,135,6418PA,Heerlen,,5.9927961000000005,50.8687793
Heerlerbaan,136,6418CJ,Heerlen,,5.9987415,50.8680287
Parc Imstenrade,136,6418PP,Heerlen,,5.9909502,50.864344100000004
Zandweg,136,6418PB,Heerlen,,5.9922861,50.869047
Parc Imstenrade,137,6418PP,Heerlen,,5.9909501,50.8643439
Zandweg,137,6418PA,Heerlen,,5.9927836,50.8686226
Parc Imstenrade,138,6418PP,Heerlen,,5.9909499,50.8643438
Zandweg,138,6418PB,Heerlen,,5.9923082,50.8689557
Parc Imstenrade,139,6418PP,Heerlen,,5.9909498,50.864343600000005
Zandweg,139,6418PA,Heerlen,,5.9927694,50.8684183
Benzenrade,13A,6419PG,Heerlen,,5.981125400000001,50.861529600000004
Dr. Clemens Meulemanstraat,13A,6418PC,Heerlen,,5.995922500000001,50.8677384
Dr. Clemens Meulemanstraat,13B,6418PC,Heerlen,,5.995795800000001,50.867669600000006
Dr. Clemens Meulemanstraat,13C,6418PC,Heerlen,,5.9957218,50.867631200000005
Benzenrade,14,6419PG,Heerlen,,5.9808083000000005,50.8616742
Heerlerbaan,14,6418CG,Heerlen,,5.993695000000001,50.8725572
Klaproos,14,6418NH,Heerlen,,5.9979605000000005,50.861753900000004
Parc Imstenrade,14,6418PP,Heerlen,,5.9922107,50.8660901
Ridderweg,14,6418PJ,Heerlen,,6.0002296,50.8660536
Steve Bikostraat,14,6418PL,Heerlen,,5.993201600000001,50.869728
Vogelmuur,14,6418NG,Heerlen,,5.998114800000001,50.8623654
Parc Imstenrade,140,6418PP,Heerlen,,5.990949700000001,50.864343500000004
Parc Imstenrade,141,6418PP,Heerlen,,5.9909495,50.8643433
Zandweg,141,6418PA,Heerlen,,5.9929334,50.867606300000006
Heerlerbaan,142,6418CJ,Heerlen,,5.999083000000001,50.8675003
Parc Imstenrade,142,6418PP,Heerlen,,5.990949400000001,50.8643432
Heerlerbaan,142-BG01,6418CJ,Heerlen,,5.9989699000000005,50.8671738
Heerlerbaan,142-BG02,6418CJ,Heerlen,,5.9986971,50.86704700000001
Heerlerbaan,142-BG03,6418CJ,Heerlen,,5.9984905,50.8669005
Heerlerbaan,142-BG04,6418CJ,Heerlen,,5.998060700000001,50.866739900000006
Heerlerbaan,142-BG05,6418CJ,Heerlen,,5.997689800000001,50.8669358
Parc Imstenrade,143,6418PP,Heerlen,,5.9909493000000005,50.864343100000006
Zandweg,143,6418PA,Heerlen,,5.9930817,50.8674028
Heerlerbaan,144,6418CJ,Heerlen,,5.9993968,50.867479100000004
Parc Imstenrade,144,6418PP,Heerlen,,5.990949100000001,50.864342900000004
Parc Imstenrade,145,6418PP,Heerlen,,5.9909490000000005,50.8643428
Heerlerbaan,146,6418CJ,Heerlen,,5.999453900000001,50.8674241
Parc Imstenrade,146,6418PP,Heerlen,,5.9909488,50.8643426
Heerlerbaan,146A,6418CJ,Heerlen,,5.9996475,50.867331500000006
Parc Imstenrade,147,6418PP,Heerlen,,5.990948700000001,50.86434250000001
Heerlerbaan,148,6418CJ,Heerlen,,5.9997321,50.867280900000004
Parc Imstenrade,148,6418PP,Heerlen,,5.9909486,50.864342300000004
Parc Imstenrade,149,6418PP,Heerlen,,5.990948400000001,50.8643422
Benzenrade,15,6419PG,Heerlen,,5.980743,50.8617557
Dr. Clemens Meulemanstraat,15,6418PC,Heerlen,,5.9955986,50.86756930000001
Hoefblad,15,6418PX,Heerlen,,5.995004000000001,50.8665284
Koningskaars,15,6418PR,Heerlen,,5.994104200000001,50.863175000000005
Parc Imstenrade,15,6418PP,Heerlen,,5.9922107,50.8660903
Ridderweg,15,6418PH,Heerlen,,6.0003769,50.865851000000006
Ruth Firststraat,15,6418PM,Heerlen,,5.994906,50.869732600000006
Steve Bikostraat,15,6418PL,Heerlen,,5.9936048,50.8700124
Heerlerbaan,150,6418CK,Heerlen,,5.9998601,50.86709260000001
Parc Imstenrade,150,6418PP,Heerlen,,5.9909483,50.864342
Zandweg,150,6418PB,Heerlen,,5.9917267,50.868574300000006
Parc Imstenrade,151,6418PP,Heerlen,,5.9909482,50.86434190000001
Parc Imstenrade,152,6418PP,Heerlen,,5.990948,50.864341700000004
Zandweg,152,6418PB,Heerlen,,5.991607200000001,50.868467300000006
Parc Imstenrade,153,6418PP,Heerlen,,5.9909479,50.8643416
Parc Imstenrade,154,6418PP,Heerlen,,5.9909477,50.8643415
Zandweg,154,6418PB,Heerlen,,5.9914906000000006,50.8684443
Parc Imstenrade,155,6418PP,Heerlen,,5.9909476,50.86434130000001
Heerlerbaan,156,6418CK,Heerlen,,6.0000173000000006,50.867019400000004
Parc Imstenrade,156,6418PP,Heerlen,,5.990947500000001,50.864341200000005
Heerlerbaan,156A,6418CK,Heerlen,,6.0000358,50.866889
Parc Imstenrade,157,6418PP,Heerlen,,5.9909473,50.864341
Heerlerbaan,158,6418CK,Heerlen,,5.999991700000001,50.8665911
Parc Imstenrade,158,6418PP,Heerlen,,5.990947200000001,50.8643409
Zandweg,158,6418PB,Heerlen,,5.9920176000000005,50.8681454
Heerlerbaan,158A,6418CK,Heerlen,,6.000355300000001,50.8667925
Parc Imstenrade,159,6418PP,Heerlen,,5.9909471000000005,50.8643407
Benzenrade,15A,6419PG,Heerlen,,5.980823900000001,50.8618174
Dr. Clemens Meulemanstraat,15A,6418PC,Heerlen,,5.9955328,50.8675343
Ruth Firststraat,15A,6418PM,Heerlen,,5.9949637000000005,50.8695558
Benzenrade,15B,6419PG,Heerlen,,5.9807141,50.861513800000004
Dr. Clemens Meulemanstraat,15B,6418PC,Heerlen,,5.9956382,50.8679816
Benzenrade,15C,6419PG,Heerlen,,5.9803524,50.861441000000006
Dr. Clemens Meulemanstraat,15C,6418PC,Heerlen,,5.9955866,50.8680199
Benzenrade,15D,6419PG,Heerlen,,5.979981100000001,50.8615659
Benzenrade,15E,6419PG,Heerlen,,5.9803635,50.8617172
Benzenrade,16,6419PG,Heerlen,,5.980551,50.861782500000004
Heerlerbaan,16,6418CG,Heerlen,,5.993782100000001,50.872474100000005
Koningskaars,16,6418PR,Heerlen,,5.9944252,50.862574900000006
Parc Imstenrade,16,6418PP,Heerlen,,5.9922106,50.866090500000006
Steve Bikostraat,16,6418PL,Heerlen,,5.9932255,50.869457600000004
Vogelmuur,16,6418NG,Heerlen,,5.9982068,50.862359000000005
Heerlerbaan,160,6418CK,Heerlen,,6.0003817,50.8667378
Parc Imstenrade,160,6418PP,Heerlen,,5.9909469,50.864340600000006
Zandweg,160,6418PB,Heerlen,,5.992271000000001,50.8683476
Parc Imstenrade,161,6418PP,Heerlen,,5.990946800000001,50.8643404
Zandweg,161,6418PT,Heerlen,,5.9926446,50.86443310000001
Heerlerbaan,162,6418CK,Heerlen,,6.0004697,50.8667108
Parc Imstenrade,162,6418PP,Heerlen,,5.9909467,50.8643403
Parc Imstenrade,163,6418PP,Heerlen,,5.990946500000001,50.8643401
Parc Imstenrade,164,6418PP,Heerlen,,5.9909464,50.864340000000006
Parc Imstenrade,165,6418PP,Heerlen,,5.990946200000001,50.8643398
Heerlerbaan,166,6418CK,Heerlen,,6.0008473,50.866436
Parc Imstenrade,166,6418PP,Heerlen,,5.9909461,50.8643397
Parc Imstenrade,167,6418PP,Heerlen,,5.990946,50.8643396
Zandweg,167,6418PT,Heerlen,,5.9926404,50.863853000000006
Heerlerbaan,168,6418CK,Heerlen,,6.0009198,50.8663846
Parc Imstenrade,168,6418PP,Heerlen,,5.9909458,50.864339400000006
Parc Imstenrade,169,6418PP,Heerlen,,5.9909457,50.864339300000005
Zandweg,169,6418PT,Heerlen,,5.9926425000000005,50.863615200000005
Benzenrade,16A,6419PG,Heerlen,,5.980636700000001,50.861947300000004
Benzenrade,16B,6419PG,Heerlen,,5.980469,50.862076200000004
Benzenrade,16C,6419PG,Heerlen,,5.9802992,50.862168200000006
Benzenrade,17,6419PG,Heerlen,,5.9800746,50.8623789
Dr. Clemens Meulemanstraat,17,6418PC,Heerlen,,5.9954803000000005,50.868100500000004
Koningskaars,17,6418PR,Heerlen,,5.9943159,50.8630769
Parc Imstenrade,17,6418PP,Heerlen,,5.9922105000000006,50.8660907
Ridderweg,17,6418PH,Heerlen,,6.0002842,50.865832000000005
Ruth Firststraat,17,6418PM,Heerlen,,5.9947327,50.869478400000006
Steve Bikostraat,17,6418PL,Heerlen,,5.993690900000001,50.8696733
Heerlerbaan,170,6418CK,Heerlen,,6.000983700000001,50.866339700000005
Parc Imstenrade,170,6418PP,Heerlen,,5.990945600000001,50.8643391
Parc Imstenrade,171,6418PP,Heerlen,,5.9909454,50.864339
Zandweg,171,6418PT,Heerlen,,5.9926481,50.8633035
Heerlerbaan,172,6418CK,Heerlen,,6.0010389,50.866295400000006
Parc Imstenrade,172,6418PP,Heerlen,,5.990945300000001,50.864338800000006
Heerlerbaan,172A,6418CK,Heerlen,,6.0010006,50.866275
Parc Imstenrade,173,6418PP,Heerlen,,5.9909451,50.864338700000005
Parc Imstenrade,174,6418PP,Heerlen,,5.990945,50.8643385
Parc Imstenrade,175,6418PP,Heerlen,,5.990944900000001,50.8643384
Parc Imstenrade,176,6418PP,Heerlen,,5.9909447,50.864338200000006
Parc Imstenrade,177,6418PP,Heerlen,,5.990944600000001,50.864338100000005
Heerlerbaan,178,6418CL,Heerlen,,6.0013261,50.8660603
Parc Imstenrade,178,6418PP,Heerlen,,5.9909445,50.864338000000004
Zandweg,178,6418PB,Heerlen,,5.9907954000000005,50.8663785
Parc Imstenrade,179,6418PP,Heerlen,,5.990944300000001,50.8643378
Zandweg,179,6419PK,Heerlen,,5.9916578000000005,50.8612887
Dr. Clemens Meulemanstraat,17A,6418PC,Heerlen,,5.9954235,50.868139000000006
Dr. Clemens Meulemanstraat,17B,6418PC,Heerlen,,5.995284600000001,50.868206300000004
Dr. Clemens Meulemanstraat,17C,6418PC,Heerlen,,5.995258300000001,50.8682589
Dr. Clemens Meulemanstraat,17D,6418PC,Heerlen,,5.9950660000000005,50.868127
Dr. Clemens Meulemanstraat,17E,6418PC,Heerlen,,5.9951328,50.8679476
Dr. Clemens Meulemanstraat,17F,6418PC,Heerlen,,5.995228600000001,50.8677926
Dr. Clemens Meulemanstraat,17I,6418PC,Heerlen,,5.9950945,50.867550400000006
Dr. Clemens Meulemanstraat,17J,6418PC,Heerlen,,5.9949354,50.867466300000004
Dr. Clemens Meulemanstraat,17K,6418PC,Heerlen,,5.9947868,50.8673671
Benzenrade,18,6419PG,Heerlen,,5.9799806,50.862290900000005
Ganzenvoet,18,6418PV,Heerlen,,5.9941996,50.8645189
Parc Imstenrade,18,6418PP,Heerlen,,5.9922105000000006,50.8660909
Ridderweg,18,6418PJ,Heerlen,,6.0000524,50.8660134
Steve Bikostraat,18,6418PL,Heerlen,,5.9932666,50.869178700000006
Parc Imstenrade,180,6418PP,Heerlen,,5.9909442,50.8643377
Parc Imstenrade,181,6418PP,Heerlen,,5.990944000000001,50.864337500000005
Zandweg,181,6419PK,Heerlen,,5.9917224000000004,50.861384900000004
Heerlerbaan,182,6418CL,Heerlen,,6.0014339,50.8659456
Parc Imstenrade,182,6418PP,Heerlen,,5.9909439,50.864337400000004
Parc Imstenrade,183,6418PP,Heerlen,,5.9909438,50.8643372
Heerlerbaan,184,6418CL,Heerlen,,6.0014924,50.8659006
Parc Imstenrade,184,6418PP,Heerlen,,5.9909436000000005,50.8643371
Parc Imstenrade,185,6418PP,Heerlen,,5.9909435,50.864336900000005
Parc Imstenrade,186,6418PP,Heerlen,,5.990943400000001,50.864336800000004
Parc Imstenrade,187,6418PP,Heerlen,,5.9909432,50.8643366
Heerlerbaan,188,6418CL,Heerlen,,6.0017794,50.86578
Parc Imstenrade,188,6418PP,Heerlen,,5.9904375000000005,50.8654889
Parc Imstenrade,189,6418PP,Heerlen,,5.9904377,50.8654888
Benzenrade,18A,6419PG,Heerlen,,5.979820500000001,50.8622597
Benzenrade,19,6419PG,Heerlen,,5.9799766000000005,50.862430700000004
Dr. Clemens Meulemanstraat,19,6418PC,Heerlen,,5.9946226000000005,50.8672819
Koningskaars,19,6418PR,Heerlen,,5.9945278,50.8629971
Parc Imstenrade,19,6418PP,Heerlen,,5.9922104,50.866091000000004
Ridderweg,19,6418PH,Heerlen,,6.000176000000001,50.865805
Ruth Firststraat,19,6418PM,Heerlen,,5.9944864,50.8693527
Parc Imstenrade,190,6418PP,Heerlen,,5.9904378000000005,50.8654887
Zandweg,190,6419PK,Heerlen,,5.9908371,50.8611091
Parc Imstenrade,191,6418PP,Heerlen,,5.990438,50.865488600000006
Zandweg,191,6419PK,Heerlen,,5.991457400000001,50.8605985
Heerlerbaan,192,6418CL,Heerlen,,6.001873300000001,50.865538300000004
Parc Imstenrade,192,6418PP,Heerlen,,5.990438200000001,50.865488500000005
Parc Imstenrade,193,6418PP,Heerlen,,5.9904384,50.865488400000004
Zandweg,193,6419PK,Heerlen,,5.991678100000001,50.8600973
Heerlerbaan,194,6418CL,Heerlen,,6.0019258,50.865489600000004
Parc Imstenrade,194,6418PP,Heerlen,,5.990438500000001,50.8654883
Parc Imstenrade,195,6418PP,Heerlen,,5.9904387,50.8654882
Parc Imstenrade,196,6418PP,Heerlen,,5.9904389,50.8654881
Parc Imstenrade,197,6418PP,Heerlen,,5.990439,50.865488000000006
Parc Imstenrade,198,6418PP,Heerlen,,5.9904392,50.865487900000005
Parc Imstenrade,199,6418PP,Heerlen,,5.9904394000000005,50.865487800000004
Dr. Clemens Meulemanstraat,1A,6418PC,Heerlen,,5.996238300000001,50.868547500000005
Imstenrade,1A,6419PL,Heerlen,,5.982909,50.8524577
Dr. Clemens Meulemanstraat,1B,6418PC,Heerlen,,5.9962675,50.8685241
Albert Luthulistraat,2,6418PN,Heerlen,,5.9939314,50.8687648
Benzenrade,2,6419PE,Heerlen,,5.977253500000001,50.865482300000004
De Euren,2,6418PK,Heerlen,,5.9837666,50.8679519
Heerlerbaan,2,,Heerlen,,5.9929931000000005,50.872792100000005
Imstenrade,2,6419PL,Heerlen,,5.9833745,50.8524722
Madelief,2,6418PS,Heerlen,,5.9926667,50.8639894
Nelson Mandelastraat,2,6418PA,Heerlen,,5.9925443000000005,50.871668
Ruth Firststraat,2,6418PM,Heerlen,,5.9940718,50.870457800000004
Steve Bikostraat,2,6418PL,Heerlen,,5.992165300000001,50.870936
Heerlerbaan,2-TR01,,Heerlen,,5.9929363,50.872697
Heerlerbaan,2-TR02,,Heerlen,,5.9928415,50.872655800000004
Benzenrade,20,6419PG,Heerlen,,5.9797963,50.8624522
Ganzenvoet,20,6418PV,Heerlen,,5.9942674,50.86446350000001
Heerlerbaan,20,6418CG,Heerlen,,5.9938468,50.8723078
Madelief,20,6418PS,Heerlen,,5.9946603000000005,50.8634496
Parc Imstenrade,20,6418PP,Heerlen,,5.9922104,50.8660912
Ridderweg,20,6418PJ,Heerlen,,5.9999642,50.865992000000006
Steve Bikostraat,20,6418PL,Heerlen,,5.9933813,50.8689218
Heerlerbaan,200,6418CL,Heerlen,,6.0020047000000005,50.865184600000006
Parc Imstenrade,200,6418PP,Heerlen,,5.9904396,50.8654877
Zandweg,200,6419PK,Heerlen,,5.991713000000001,50.85548
Heerlerbaan,200-BG01,6418CL,Heerlen,,6.0014566,50.8648006
Parc Imstenrade,201,6418PP,Heerlen,,5.9904397000000005,50.8654876
Parc Imstenrade,202,6418PP,Heerlen,,5.9904399,50.8654875
Parc Imstenrade,203,6418PP,Heerlen,,5.990440100000001,50.865487300000005
Parc Imstenrade,204,6418PP,Heerlen,,5.9904402,50.865487200000004
Parc Imstenrade,205,6418PP,Heerlen,,5.990440400000001,50.8654871
Parc Imstenrade,206,6418PP,Heerlen,,5.9904406,50.865487
Parc Imstenrade,207,6418PP,Heerlen,,5.9904408,50.8654869
Parc Imstenrade,208,6418PP,Heerlen,,5.9904409,50.865486800000006
Parc Imstenrade,209,6418PP,Heerlen,,5.9904411,50.865486700000005
Benzenrade,21,6419PG,Heerlen,,5.9799062,50.862523700000004
Dr. Clemens Meulemanstraat,21,6418PC,Heerlen,,5.9945556,50.8672436
Parc Imstenrade,21,6418PP,Heerlen,,5.9922103,50.8660914
Ridderweg,21,6418PH,Heerlen,,6.000073700000001,50.865781500000004
Ruth Firststraat,21,6418PM,Heerlen,,5.994168500000001,50.869371400000006
Steve Bikostraat,21,6418PL,Heerlen,,5.9937202,50.869324000000006
Heerlerbaan,210,6418CM,Heerlen,,6.0021450000000005,50.8646916
Parc Imstenrade,210,6418PP,Heerlen,,5.9904413000000005,50.865486600000004
Parc Imstenrade,211,6418PP,Heerlen,,5.990441400000001,50.8654865
Parc Imstenrade,212,6418PP,Heerlen,,5.9904416000000005,50.8654864
Parc Imstenrade,213,6418PP,Heerlen,,5.9904418,50.8654863
Parc Imstenrade,214,6418PP,Heerlen,,5.990442000000001,50.86548620000001
Parc Imstenrade,215,6418PP,Heerlen,,5.9904421,50.865486100000005
Heerlerbaan,216,6418CM,Heerlen,,6.0027303000000005,50.864717000000006
Parc Imstenrade,216,6418PP,Heerlen,,5.990442300000001,50.865486000000004
Parc Imstenrade,217,6418PP,Heerlen,,5.9904425,50.8654859
Heerlerbaan,218,6418CM,Heerlen,,6.0024829,50.864186200000006
Parc Imstenrade,218,6418PP,Heerlen,,5.990442600000001,50.8654858
Heerlerbaan,218A,6418CM,Heerlen,,6.0026915,50.864054
Parc Imstenrade,219,6418PP,Heerlen,,5.9904428,50.8654857
Benzenrade,22,6419PG,Heerlen,,5.9794779,50.862610700000005
